INPUT 1,INPUT 2,INPUT 3,INPUT 4,INPUT 5,INPUT 6,INPUT 7,INPUT 8,OUTPUT 1
-3.7436154,-2.3866186,1.284571,0.28048897,0.09800921,1.7325423,0.60134083,-0.3048635,1.0
0.5563916,-2.577057,-4.1721683,-2.2597556,2.5708213,0.0063759238,-0.35461235,1.5698853,3.0
0.9269633,-0.08320139,-2.8044224,-1.4403548,2.9875283,2.2785351,1.2457695,-1.2389936,8.0
1.9816426,1.8850617,1.4764284,2.9603806,2.5893211,-3.363686,1.5789676,-0.66703427,6.0
0.124141455,-3.0705109,-4.815778,-1.3281486,1.0866632,-0.086674154,0.66405547,1.2743027,3.0
-0.12708241,3.1554344,-0.39090946,-1.5796915,2.3985264,-0.102149755,0.58384347,-1.9529176,9.0
0.27816227,3.2956176,-1.622163,-2.2493083,1.6828616,0.108665645,0.365212,-0.8920967,9.0
-0.024264306,1.1365235,0.27546406,-3.5457826,-0.8207306,-0.7423804,-1.8715494,-1.7259059,5.0
-0.5308721,2.6584888,-2.3751764,-2.283734,2.3021836,-1.2216321,0.2719111,-0.34706926,9.0
0.36139983,-2.5825715,2.23733,-0.52942187,0.5160982,-0.28930297,1.3552127,4.402913,3.0
0.6506298,4.356314,-1.5015378,-2.4496884,-0.69398344,0.31461686,2.1857097,2.9460425,7.0
0.3521575,0.18537325,-0.8202883,-2.5972414,3.5592403,0.20527202,1.4145923,-0.98669976,8.0
2.2987132,-2.470036,-0.019782994,-2.9982827,1.3297372,-1.8820053,1.1497614,0.690104,5.0
2.819237,0.90313196,2.1250188,3.2208078,1.6479449,-2.0636568,2.462634,-2.100934,6.0
1.5053751,4.1288414,0.37452897,0.6231302,2.0392365,0.28612083,-1.3484709,-0.91530937,4.0
-0.6705936,3.4480948,-0.24822438,-2.655523,-0.54043067,1.5653386,3.0918856,1.8661971,7.0
2.739511,1.0433238,2.8491254,3.3624086,1.7995673,-0.8576021,1.5254047,-1.9340373,6.0
2.6240637,-2.5422535,2.5117617,2.6344702,2.0310352,1.8942525,1.5862482,2.0446312,2.0
1.3657489,-2.0877202,0.59040046,2.873057,2.7961571,2.8166745,2.0303953,1.888615,2.0
5.0054245,-0.04984069,2.9578295,-2.0038111,-1.2796948,-1.0779049,-0.6005894,1.2099367,0.0
-0.47289968,3.2628012,-1.8676138,-1.1077945,1.913683,-0.8203464,-0.02583289,-0.76373464,9.0
-1.0072513,2.6341534,0.020362725,0.8864757,0.6656017,0.99719775,-1.2351271,-0.37570345,4.0
6.237092,-1.4847431,-1.1956875,-0.021565795,-2.9852462,2.2301726,-0.47971886,-0.6535204,0.0
-3.5007477,-2.9705615,1.0091172,-0.045164093,-0.6235961,1.3201777,0.18787089,-0.44612008,1.0
2.4393942,-1.0947082,2.6630838,2.7769165,2.948144,2.5189288,-0.689621,1.3499734,2.0
1.1152356,-3.696511,-1.6042634,-2.4057124,1.2179556,-0.5233187,-1.0197045,2.64839,3.0
1.4763539,3.7757628,1.7053831,1.5524294,-1.0133839,1.0586609,-0.12630597,-0.66448706,4.0
-0.2782135,-0.010346353,1.4452002,-1.8980405,-1.1595255,-1.0490549,-1.0747771,-1.5767221,5.0
1.3414515,0.6131197,2.7391374,2.0936594,0.85222334,-3.8073096,1.7417974,-0.009201944,6.0
-2.3534935,1.7060288,0.7038043,-0.9359752,-0.76612794,2.500631,1.5101447,-0.1720703,7.0
-1.4867723,-1.4971914,1.6070619,-1.0450181,1.7420707,0.827868,0.7737659,-2.1870573,8.0
0.44461203,3.2145953,-0.5301253,-1.7590946,1.3811467,-2.5622125,-1.1113306,-0.01979734,9.0
4.1111445,-0.14431986,1.7074615,-1.9032096,-3.7914531,-0.9117575,-1.4789832,-1.0887554,0.0
-3.1571398,-1.5772734,0.7951356,0.5606322,-0.060493015,2.8802967,-2.1250207,-0.21354136,1.0
0.061592072,-1.4121008,0.5571321,2.4870195,1.8170602,1.6856523,0.83578986,-0.9148196,2.0
0.9363165,-3.6970923,-1.7450248,-1.7769213,0.26756394,-0.55940104,-1.3640966,3.0450401,3.0
-1.2046404,2.5694046,1.3247182,1.5716593,-0.4583573,2.2650235,-1.3645554,-0.16932188,4.0
-0.43017426,0.14577186,1.0667968,-2.3635993,-1.025939,-1.0168762,-0.72863597,-0.078346014,5.0
-0.079013675,-0.1505929,2.9772558,1.61498,1.5413759,-3.3784075,1.1705563,0.63801455,6.0
-1.2946161,2.6359696,0.021916866,-1.0546694,-1.0913994,1.3612906,1.8440424,1.8430278,7.0
-1.5266951,-2.874645,2.6363392,0.01112324,0.63166034,1.3024243,-0.92928016,-0.20423761,8.0
-0.4974769,2.6613731,0.05927898,-2.3199518,1.050985,-1.6559364,-0.23878592,-0.5767751,9.0
4.4531727,-0.22419798,3.1828933,-1.955853,-3.8917396,-0.38280615,-1.5055696,-0.04320979,0.0
-2.8498166,-1.4079598,0.94100505,0.8781765,-0.0983503,2.7883964,-2.52581,-0.04130265,1.0
2.2057385,-0.16112578,2.5097778,2.4747443,1.5519962,1.6107676,-2.0017452,-0.32056844,2.0
3.3029995,-3.8177702,-1.731083,-1.8638455,-0.16248162,-1.3240999,0.80246496,1.7220868,3.0
0.5971368,3.179716,1.309219,2.1277068,-0.5254804,2.5703437,-0.48688924,-0.66907364,4.0
-1.7961764,0.3595924,1.8044024,1.0999428,-2.0435927,0.13288462,-0.8787581,-0.68206334,5.0
2.0248322,0.14737216,3.7675753,1.794682,0.13889304,-3.0089443,1.0190318,0.46786794,6.0
-2.2001371,1.8785748,0.92578745,-1.3072681,-0.5064244,2.4962971,1.7954775,-0.074367896,7.0
1.2454964,-0.11316404,3.2039351,-2.289539,2.9980786,0.23969382,-0.7022278,-2.058197,8.0
-1.0224841,2.4360762,0.53100157,-3.0133965,1.0293921,-0.77931064,0.5553594,-1.021994,9.0
0.44674474,0.24404673,2.412598,2.1181505,2.4617498,-3.4262798,0.96797955,-0.8860147,6.0
-0.5396497,3.7835732,-1.0225549,-0.3973834,1.8827664,0.05733937,-1.8778219,0.17225088,4.0
2.2232294,-0.45766857,2.5720093,2.434994,1.3517975,0.815119,-2.189425,-0.033218116,2.0
0.900867,0.74934864,2.505339,1.8731216,2.0300088,-3.5651731,1.5704759,-0.95024586,6.0
0.04879397,3.5825882,-0.045377403,0.933733,1.1654465,1.1335196,-1.1026622,0.6143113,4.0
-0.5570033,3.778893,1.0101275,-2.1849272,-1.7616208,1.2317065,1.3776567,1.1398124,7.0
-0.010942459,-0.4054979,1.6264706,-2.2595546,-0.84107625,-1.3727211,-0.32539532,0.12027769,5.0
1.0132996,-0.6853477,0.54341346,-1.0021313,0.3192532,-1.9365482,-0.72050714,-1.4025353,5.0
-0.75726587,2.37983,0.3818328,0.7779826,1.0531946,0.6474085,-0.16215539,-0.55022,4.0
-0.29018137,4.047621,-0.19572857,-2.048502,-1.1168492,0.97997874,1.7192695,0.7914721,7.0
1.7617363,-0.64797235,1.9518034,3.141471,3.30486,2.310583,-1.9535794,0.73466015,2.0
-0.50609237,2.3117373,-1.8805679,-2.7473018,1.6145254,-1.3376746,0.55489326,0.17329134,9.0
0.290011,-3.426299,-0.9292164,-2.0084767,1.4824963,0.4006054,-1.4011465,2.047187,3.0
0.672022,4.0096717,0.13404837,-2.4940834,0.11952218,-0.80398905,-0.038509846,-0.0060216486,9.0
2.3825684,-3.5813687,-1.6173724,-2.2767015,0.7409112,-0.5910827,-0.8266665,3.2639134,3.0
0.5823456,-1.9856093,3.69095,-1.6462126,1.5838871,1.0015385,-1.9268875,-1.8271621,8.0
2.581935,-0.1743883,3.7266605,2.7445471,0.48908055,1.0245892,-1.4549571,0.5530655,2.0
5.3845572,0.010126948,2.313817,-2.2574997,0.1166964,-1.4099371,-0.3711579,1.6916927,0.0
-1.7356112,3.2186568,-0.2408002,-1.8049326,1.6506677,-1.4822781,0.047513574,0.22227919,9.0
-0.5551057,-0.1723236,2.5232687,-0.53358346,-0.986826,-1.4588233,-0.5271337,1.5129707,5.0
0.7253703,2.0980291,2.4228234,2.366727,2.439682,-3.173047,1.2940193,-0.3806147,6.0
3.3936782,1.6481472,2.283019,-0.8921557,1.0026435,-1.489968,1.0984545,1.2891481,0.0
-3.6889188,-2.8263714,0.8560087,0.4095862,-1.0103862,0.06720185,0.9588064,-0.8671619,1.0
3.992809,0.6249441,4.1220856,-1.9909836,-2.3276768,0.19490573,-0.7993986,1.5319006,0.0
2.8982658,0.33440357,3.3179173,2.6358242,1.9562882,-3.273542,1.684518,-1.0243671,6.0
-0.23268145,-0.030110061,2.7562883,-1.3771396,-1.0074164,-0.30414343,0.04006338,-0.67497766,5.0
1.8681064,-3.8402085,-1.6822617,-1.6513205,-0.006109424,0.2871377,-1.405097,2.6423588,3.0
1.1494747,0.65542877,1.0978587,-1.6247191,-0.6118379,-0.4166422,-1.6993068,-1.3701828,5.0
2.204255,-3.8074813,-1.5522965,-2.5391722,0.64400864,-0.48523805,-0.36827344,2.836887,3.0
-0.70865357,-1.8643444,3.107787,-1.350682,1.3288263,0.73944414,0.6169827,-1.7652378,8.0
6.9709196,-0.9841149,2.4306688,-2.0391777,-2.1055954,-0.8610712,-0.5477128,0.05329603,0.0
4.479707,0.93282235,3.4827347,-0.04774946,-1.2672038,-1.1112936,0.50801194,0.8330505,0.0
1.1084621,-3.8679428,-1.5704772,-2.1072145,0.19174555,-0.7817385,-0.9762554,3.0632367,3.0
0.13416582,3.9411206,1.8357568,0.08585663,0.7995896,0.6755953,-1.5715299,-0.39042825,4.0
-3.5007486,-2.9768438,0.93449867,0.68007565,-0.28124893,1.6943493,-0.5841489,-0.08371657,1.0
0.5864049,-1.1703712,1.1297417,-0.62941474,0.726019,-1.6236813,-0.5775864,-2.2429395,5.0
1.1280886,-4.159122,-1.616287,-0.7533657,-0.32291564,-1.1843425,0.2338054,2.7989123,3.0
5.0245852,-0.46729362,0.64719594,-0.81052834,-3.2030892,1.1921387,-0.2058051,0.51471657,0.0
-1.3477271,-1.5493854,2.1135497,-1.3501562,1.6338634,1.9718468,1.086779,-1.1726056,8.0
2.8400033,-3.4125671,0.16532966,-0.120971814,-0.4958601,-1.5504147,0.47883177,3.1130645,3.0
4.9712863,0.25261086,0.6280551,0.65473926,-2.3321035,1.2522228,1.3744895,-0.4478142,0.0
2.2429311,0.19434416,2.6536655,2.4926746,0.8567792,-1.2496674,1.1959679,-1.9417977,6.0
0.8963674,0.18064237,2.865792,2.1281824,1.0662401,1.3920687,-1.7677004,0.35822427,2.0
0.20017093,3.7801485,-0.7476704,-1.6721678,-1.3295923,1.2773753,2.1355772,2.187745,7.0
-0.5160596,-1.7874584,3.6261408,-1.7582128,0.52824,1.0082331,-0.5096159,-1.5585907,8.0
-3.563473,-2.8235025,0.4103315,0.80389905,-0.63078654,1.1311562,-0.7966912,-0.16555364,1.0
-0.6721622,3.6377192,-0.4984502,-2.2800145,-0.6914356,1.1042917,2.1179383,1.925281,7.0
-3.2661028,-3.1745644,0.71139216,0.7186588,-0.287696,1.3481324,-1.2631662,-0.004143223,1.0
0.5999973,-2.853274,-0.3759689,-2.8581593,0.30005065,-1.0623131,-1.2134061,3.472963,3.0
-0.75585294,-1.6878684,2.2718096,-1.5953275,1.5269847,1.4180306,0.08204718,-1.7088752,8.0
-0.6944823,-0.39264137,2.3191693,-1.4632747,-1.3680968,-0.81134295,-0.9390656,1.1907287,5.0
0.1370523,4.236063,1.1569961,-0.23463559,1.2654217,0.14708161,-1.6977365,-0.5955455,4.0
1.5499288,-0.12601326,2.1838248,1.986443,2.4620955,1.7399678,-1.0720007,-0.008060664,2.0
4.9275837,0.4501385,3.1154509,-1.9048077,-0.3500213,-1.0277606,-1.286561,0.9310476,0.0
0.023412615,3.0071352,-0.7101047,-0.650433,2.4540691,-1.0040865,-0.7099013,-1.049766,9.0
-1.6367083,2.6565435,1.156187,-1.3916384,-1.4735451,2.3383825,1.6187907,1.5146555,7.0
1.4523351,1.3380535,1.5977359,3.609584,0.89075327,-0.7462324,0.9822562,-1.8663146,6.0
-1.625525,0.14362228,0.8095388,-0.34659338,0.8928696,3.6008205,1.1545217,0.008283913,7.0
0.17659199,3.5381284,2.7209387,0.25096148,0.337384,0.6213446,-0.74889004,-1.0356607,4.0
-2.9106827,-1.424391,0.8245988,0.97084534,0.09897885,2.7734852,-2.3344862,0.10139787,1.0
1.5559583,0.30348644,3.6796618,2.784261,1.3304052,-3.0790687,1.2506737,-0.42487916,6.0
1.3850721,0.40184015,3.6781886,-0.17263246,-1.0974396,0.59279305,-0.79521334,1.6857069,2.0
2.4987876,0.3923295,3.9402332,2.0505817,1.2048552,-1.9092488,1.0983331,-0.9471092,6.0
-1.7892494,2.21991,0.73327434,-1.2656544,-0.08796296,2.8856225,2.676762,0.85299313,7.0
-3.5541248,-2.1389737,1.0431895,0.6304269,-0.05905853,2.3697488,-0.26351836,-0.07666612,1.0
1.0698035,4.03292,0.61602,-2.0234818,1.1281605,-0.12675723,-0.3745706,-1.0907465,9.0
-0.5605592,-1.5521239,2.3594694,-2.130142,1.7817068,1.762283,-0.224086,-1.9416527,8.0
4.527875,-0.04238075,3.444581,-2.8161187,-2.0222201,-1.3625493,-1.3805476,1.2098035,0.0
0.8817209,0.69351614,3.5085638,2.0173535,1.7239797,-2.956057,1.2277071,0.06770344,6.0
-0.0698787,2.794274,2.0447533,-1.7755698,0.5499526,0.43717253,0.350835,-1.9641632,9.0
-0.5427249,3.692237,0.75325435,0.3825876,0.39624533,1.8518951,-0.9316303,-0.7911403,4.0
-0.20212331,4.0323296,0.8155949,-2.0144305,0.6190014,-0.88414764,-0.17080551,0.33423,9.0
-1.1256692,2.738623,1.0066255,-2.199475,0.6277548,-1.0979496,0.08372757,-0.8810112,9.0
1.446718,-1.5000031,3.4231691,0.6705879,1.67918,-2.225711,0.8050451,1.2571163,6.0
1.721175,0.17777115,2.5544877,0.47542,1.8437003,1.6322199,1.5439035,1.1537412,2.0
1.7014155,-4.1392813,-2.1529496,-1.7791259,0.39610058,-1.0824133,0.08188148,2.9192126,3.0
1.807963,3.6455097,0.18452586,-2.0736454,-3.0017266,-0.17775977,1.438406,0.7743628,7.0
-3.7249358,-2.142577,0.68713015,0.53380144,-0.4983718,2.2196524,-0.6591378,0.009283632,1.0
-1.4292982,2.0065436,2.5595477,-2.0436223,0.9707174,-0.70546496,0.096241236,-0.945538,9.0
4.05419,-1.7134289,2.4414086,2.3552208,1.4176173,2.434113,0.14279383,2.3604662,2.0
0.7154993,0.2668068,3.666877,0.9749303,-0.53282756,-0.3512169,-1.1328983,0.42457098,2.0
-0.0056391954,0.36784232,1.4904306,-2.369254,-1.2995231,-1.1896397,-0.7303775,0.53201824,5.0
0.9230133,-2.633432,-2.1888993,-2.2478971,0.6312462,-1.0577868,-0.6640965,2.7507484,3.0
-1.6372039,1.7167622,0.7913756,-1.6970797,0.32012117,2.9954967,2.3925188,0.7396803,7.0
-1.4976312,-2.601668,3.052991,-1.6843282,0.61223495,2.9068825,-1.0986854,-0.2479582,8.0
3.643845,-1.0084895,2.2671964,-1.8245497,-1.1531807,-1.5910807,-0.731334,1.7963831,0.0
-3.3815053,-2.7725277,0.89572257,0.67328274,-0.6635167,1.7212629,-0.9735649,-0.11689381,1.0
2.0759084,-1.461496,3.6986456,2.196854,2.2081776,2.3329368,0.11953953,1.2268169,2.0
0.76217747,-2.0897722,-3.2377007,-2.0354688,1.7942343,-0.018228546,-0.8073631,1.8126543,3.0
-0.96794176,3.082808,1.9957035,-0.5026241,0.39454234,0.40664828,-1.3422372,-1.3372886,4.0
-0.7237736,3.5382822,0.6956663,-1.6037954,-1.4390728,0.4631956,1.400825,0.35621506,7.0
0.18211794,0.20525207,1.2831875,-2.7231035,1.6621455,0.6489504,-0.4023363,-2.6295722,8.0
0.12120199,4.0164194,0.86055124,-0.7184158,-0.056528524,1.4878793,0.2680515,0.0002951771,9.0
4.061449,-0.7342279,3.6270585,-1.8313556,-2.872486,-1.1651368,-1.2477692,1.1289139,0.0
-2.5723252,-2.6096432,1.1556109,0.76374686,-0.007283099,2.4676642,-2.5742803,0.3183699,1.0
2.6490989,-0.21010917,3.6210127,0.7910799,0.594452,1.1279405,0.14739698,0.47188443,2.0
0.62756634,-0.8035338,-1.2181275,-2.3299294,2.082839,0.1042621,-0.21416801,0.994359,3.0
0.57108414,3.4524431,2.9335275,-0.015799671,0.3275469,-1.0717753,-1.2077006,-0.3594886,4.0
1.0442945,3.6614165,1.4177594,-1.497437,-1.9140075,2.680846,2.2366416,0.60948056,7.0
0.32531512,0.23863608,2.8673415,-3.100203,1.629771,1.1675748,-0.6778398,-2.8879426,8.0
1.417911,3.2890089,0.80173975,-1.2057714,-1.133549,0.43088564,-0.63648766,-0.324623,9.0
3.7200491,-0.5213498,2.9391725,-2.715715,-3.7470632,-0.72761035,-0.9638177,0.766101,0.0
-2.9138222,-2.2378018,1.0982189,0.6810882,-0.17360833,2.7107913,-2.1652188,0.062350303,1.0
0.9082945,3.3253512,2.0609138,-1.804793,-2.476354,0.00096556544,1.6200068,0.8685218,7.0
0.98568547,0.80278444,3.7082243,-2.3072066,0.9925217,1.1374882,-0.87904114,-2.5525687,8.0
0.9892127,2.98468,0.6621562,-1.2123381,-0.26586595,0.58305913,-0.26062483,-1.2641447,9.0
-0.76639396,-0.5433086,1.8645933,-2.587414,1.3200438,0.8486295,-0.34435415,-2.5963385,8.0
-0.0034347177,4.5215096,0.43176162,-1.2647481,1.1211685,-0.1269477,0.29478863,-0.014974162,9.0
0.9678009,-0.26019782,2.201837,1.2732406,1.3973163,1.9444177,-0.20160085,0.87009466,2.0
0.9446201,0.14048246,2.1818748,2.3463078,0.26003253,-3.4405105,1.6497247,-0.7694692,6.0
-3.2498589,-2.1652129,0.658604,0.70430315,-0.5752862,2.2628677,-2.0512824,-0.19976674,1.0
-0.6581631,-1.5787222,-0.51793516,-1.9747123,1.2412609,0.2307117,-0.16719401,1.4857254,3.0
-0.47384548,0.029457629,1.9535737,-2.4811096,-1.1652066,-1.8642305,-1.6357626,0.91464174,5.0
1.0427725,3.3193767,1.2278883,-0.0067102313,-0.7688749,-2.112717,-0.94210744,-1.0717554,4.0
-0.04664533,0.22312859,3.1239743,-2.9201145,0.52135944,0.65567243,-0.12681976,-1.4489678,8.0
2.410149,-1.1917503,3.0744417,0.9946838,1.0400164,1.9757681,0.49201554,1.2639143,2.0
1.4505173,-1.4926584,2.193154,0.76687634,0.7578953,-2.4656792,-0.5523815,-0.29997498,6.0
-0.7589054,2.7916083,2.4405854,-0.43038085,0.083652705,-0.04114929,-1.5622547,-0.84824103,4.0
1.8161803,-3.0879087,-1.5497063,-2.1406953,0.57612205,-1.0944239,0.024929404,2.531513,3.0
0.091813385,3.8346956,1.9446554,0.18848352,-0.49058506,-0.12001256,-0.8152348,-1.2397972,4.0
-2.493339,-0.8591501,1.0698255,0.9073474,-1.9985735,-0.08098203,-1.547206,0.49846712,5.0
0.65543926,3.9558964,0.98160416,-1.7354794,-0.5408778,0.22415999,0.079173446,-0.9265768,9.0
1.0038047,-1.1990513,3.005707,2.3550093,0.9607892,2.4824653,-0.6082097,1.3647132,2.0
4.886369,-1.1570333,2.9498935,-2.2442167,-0.85891235,-1.3487568,-0.018497467,1.938464,0.0
-1.466345,0.2745327,-1.5275805,-2.8105936,1.2003931,-0.481917,-1.099629,0.14582354,3.0
-0.57021976,2.7795665,1.4179327,-1.8506503,0.7164838,-0.28751913,-0.38473368,-1.5498755,9.0
0.36606896,2.9505033,2.539253,-0.7091464,0.20589532,-1.6885066,-0.35494393,-0.61762965,4.0
-0.45075777,3.4297748,1.5754663,-2.9400527,0.40484074,-0.5255705,0.10371047,-0.2633922,9.0
-1.9102323,0.68636394,1.1584516,-0.6613751,-0.14228967,2.4798162,0.34799558,-0.97928244,7.0
0.8135937,-2.6292448,-0.24673468,-1.6388586,0.71491003,-0.85578406,-1.3069959,3.4372208,3.0
-0.14129162,-1.4676237,1.4873915,-3.1146061,1.7992377,2.279652,1.1499603,-1.0484241,8.0
-0.2795989,3.945873,1.1540966,-1.6122122,-1.60613,1.6566637,1.7980942,0.1455702,7.0
1.1224998,3.9798484,1.8144186,0.21895085,-0.51963633,-1.2025934,-1.0971029,-1.0958598,4.0
-0.14727345,3.3323948,1.8646412,0.23435847,-1.2573303,-0.7690799,-0.87384534,-1.1875348,4.0
-1.0555931,1.4645138,1.4192531,-2.2616928,1.1479802,1.0884007,-0.002117809,-1.8224566,9.0
-0.30128536,0.3300941,2.4308355,-2.720416,0.8168802,0.77166545,-0.14296094,-1.4423363,8.0
-1.2985824,-0.25057033,2.1247282,-1.7386208,-1.8967323,-0.7293775,0.07947167,0.54572487,5.0
0.5894973,-0.06034857,1.7471013,-2.2446418,1.3705626,0.4614659,-0.98603785,-2.318493,8.0
1.0237443,-0.9651549,2.5356784,3.3214347,2.0213585,2.5015373,-1.3817655,1.2517185,2.0
0.9742131,-1.9732444,0.83705926,0.9296098,1.6016948,-3.8084838,-0.12926763,-0.6910486,6.0
1.3874797,-0.08905089,1.7201961,2.597477,2.0924363,-3.5540771,0.44719368,-2.1388364,6.0
1.6196269,-0.30485117,3.5691247,2.204731,-0.48700693,0.90440416,-0.76031846,0.7855835,2.0
2.1841512,-1.496199,-0.8750272,-2.2078154,2.069838,0.7100285,-1.8300236,1.19628,3.0
-2.903989,-2.340218,1.1450877,0.6979244,0.01184649,2.754351,-2.263439,0.028099239,1.0
1.7745162,-2.423181,0.029118061,-0.8295175,1.5636245,-0.055041336,-1.9646862,2.3342295,3.0
1.7444708,-0.80115354,3.7536175,1.7883346,0.1888042,1.2454846,-0.66089356,1.0790554,2.0
0.786757,3.1165445,0.38216776,-0.7594474,-2.965142,0.079842895,1.1003363,1.1847024,7.0
2.1558316,0.031648695,0.5039659,-3.0554569,-0.6313253,0.3855304,-1.251483,1.6862123,3.0
-3.1722116,-2.256261,0.9942479,0.73836684,-0.41829616,2.4492495,-1.8868268,0.010119915,1.0
-0.091229856,3.2427416,1.2756813,-2.2147067,0.94546366,0.61197865,0.009396404,-0.80160606,9.0
5.211258,-0.2877229,2.677752,-0.76437557,-3.6613493,-0.23972812,0.34029412,-0.9015619,0.0
-2.5034945,-2.0272675,1.102407,0.76186347,0.22675931,2.6241171,-2.8916824,0.20842999,1.0
-2.43095,-1.5494435,1.142348,0.81945527,0.30725676,2.8896034,-2.9382582,0.23077095,1.0
0.6798424,-0.43717796,1.559691,-1.2661229,0.17597502,0.14268082,-1.3698866,1.6243882,3.0
-2.4635131,-0.48407963,1.2379016,0.8407533,-1.949242,-0.08093837,-0.8851609,0.75370026,5.0
2.1266377,-0.22535567,2.7780514,0.121914744,-4.232671,-0.82061505,-0.42805117,0.1820396,0.0
0.032920927,2.982692,0.45561066,-0.4099657,-1.4903464,1.6674453,1.927997,-0.5295532,7.0
0.25175822,-0.61167526,1.6427253,-2.4756641,1.2614566,1.2416457,-0.62543714,-2.4660215,8.0
-2.9208765,-1.6256324,0.7024015,0.87641203,-0.3259006,2.5357542,-2.4496672,-0.084236085,1.0
0.31352496,-0.18888351,1.2328668,-1.8814485,-1.3947338,-1.7367303,-0.844904,1.306772,5.0
-2.9842944,-2.4481301,0.9044606,0.5989572,-0.018704899,2.445362,-2.2766614,0.18202808,1.0
0.085633695,3.4512765,2.1114428,-0.009993002,-0.3454285,-1.0670551,-1.267628,-1.0514278,4.0
1.8067715,0.1642085,1.6444744,3.0112991,1.4300056,-3.187664,0.6058471,-2.0309842,6.0
4.909043,-1.9346302,-0.29284257,-0.7116701,-3.7810585,1.1713029,-0.945722,-2.7516692,0.0
5.063053,-0.8798125,1.8624681,-0.6733558,-3.7369375,0.11010811,0.23341045,-1.4783285,0.0
-1.1895542,2.3639085,2.587914,0.6349371,-0.15347055,0.1615556,-1.5392995,-0.83540195,4.0
-0.09768039,3.853476,1.4887574,-1.4853152,-0.050598517,-0.3259192,-0.2504111,-0.17918065,9.0
-2.970913,-1.562495,1.0319433,1.0002307,-0.09686848,2.7164936,-2.199335,-0.032021016,1.0
2.587608,-0.29152358,2.7695026,2.8355966,0.7502642,-2.1695118,0.95150006,-2.3897462,6.0
1.6285492,0.4829901,2.041421,2.7921286,0.5178429,-3.2109828,0.3572155,-1.729396,6.0
-0.85609365,2.6411483,2.2530572,-0.71502745,-0.71117926,0.5012646,-0.4288226,-0.765569,9.0
3.2959123,-0.6631881,3.3369575,-0.72257626,-3.6655748,-0.7413203,-0.31846178,0.10352981,0.0
-0.3863092,2.9927902,0.97517115,-0.8659542,-1.9084128,2.2283192,1.8916447,0.6643048,7.0
2.4824035,0.5614934,0.90894675,4.23948,-0.3166495,-0.8752663,1.0728705,-2.664204,6.0
-2.5472095,-2.1281729,0.7896266,0.8208312,-0.15534727,2.3189614,-2.8399518,0.45404717,1.0
-2.385544,-1.9254959,0.80817086,0.8507817,-0.03934872,2.2100258,-3.0522628,0.5249235,1.0
2.421535,-0.29225743,4.05659,-1.0181434,-2.8389711,-1.3834541,-1.4616718,2.0089543,0.0
-2.014348,-1.7748528,2.0394535,0.27781767,1.2926695,3.487989,-2.91263,0.41999358,1.0
2.2764711,-2.7202213,0.7014378,-2.2507782,2.2432072,3.3102455,0.8083662,-1.5271602,2.0
0.76660454,-0.5980135,0.11466573,-3.105864,2.4000134,2.212211,-0.47379524,-0.5661595,3.0
1.2348994,2.0487883,3.976007,0.14045656,-0.20783745,-0.75244594,1.0139827,-0.12380648,4.0
0.4815842,-1.8245273,1.8610027,0.8500172,2.1944966,3.1242418,-0.03522122,0.01872605,7.0
2.4511118,-1.7771069,0.9849783,-1.6768525,1.1105413,3.1014693,-0.4024738,-1.7920212,2.0
0.41952723,-0.18770325,0.75489783,-2.3186283,1.577492,0.66907465,-1.116405,0.76172537,3.0
-0.5056675,2.2608705,2.2822237,2.812574,-0.2690908,0.45784813,-1.7439277,-1.2883354,4.0
-1.8161302,-0.7343158,1.4686407,2.0341127,-1.4068605,-0.38400656,-1.2532434,0.2926425,5.0
3.1320927,0.10050257,2.9797108,1.4077506,-0.022236641,-2.0658538,-0.4493541,-0.66276026,6.0
-1.1933562,0.15498367,1.344491,1.2799733,0.8076675,1.953917,1.2047695,-0.21365854,7.0
0.16095805,0.025729537,2.5286925,1.4010915,-2.292043,-0.5704077,-0.90155876,1.6966363,0.0
-1.8491157,-0.9602627,1.7013175,0.8735165,0.56988394,3.0148528,-3.1671493,0.19587809,1.0
0.5355127,0.45041478,1.7058085,1.3926009,1.9831574,2.357291,0.6488311,-0.47609833,2.0
0.34625167,0.43705243,2.0509195,0.7213913,1.3826321,3.3436062,0.30842865,-0.7685622,7.0
0.022520483,-0.22913146,2.3381863,-3.2225468,1.5043371,1.0125384,-1.4271619,-1.9994386,8.0
2.1589239,1.494327,2.6468635,3.7351336,0.49142367,-2.2693229,1.0370456,-1.5638957,6.0
2.0314646,-2.8345451,0.41248614,0.2685473,2.0414288,-0.30165136,-1.8814139,1.264623,3.0
2.4008088,3.199286,0.7239765,-1.0584588,-1.1026946,-1.2826945,-1.1264518,0.40228826,9.0
0.36809486,-0.72271204,2.2402382,0.4309886,1.6340107,3.31163,-0.3582813,0.030370265,7.0
-3.0244484,-2.2490065,0.2221815,0.12842754,-0.3987438,1.6311905,-2.113742,-0.0281066,1.0
1.6231827,3.0704303,2.7054071,-0.6611494,-0.69718415,-0.67457634,-0.6352272,0.18961845,9.0
-0.7615639,-1.6271255,1.7174468,-2.5091314,1.1877538,0.89538956,-1.1526128,-0.5819373,3.0
0.27236578,3.1128745,0.9577954,-2.7154398,-0.6238027,-1.0951493,-0.29369795,0.54774165,9.0
3.3653805,-1.0070976,3.9142857,1.4228578,0.79830134,-2.6892004,-0.02202423,0.7140975,6.0
